MatchID,Location,Date,Attendance
598110,Cincinnati Ohio USA ,2021-10-27,20581
598108,New York City USA ,2021-10-27,
598111,Toronto Canada ,2021-10-27,5026
598113,Frisco Texas USA ,2021-10-27,12486
598114,Kansas City Kansas USA ,2021-10-27,18711
598116,Portland Oregon USA ,2021-10-27,16086
598115,Vancouver Canada ,2021-10-27,
598105,Los Angeles California USA ,2021-10-26,22030
598104,Austin Texas USA ,2021-10-24,20738
598103,Orlando Florida USA ,2021-10-24,17539
598101,Seattle Washington USA ,2021-10-23,32139
598095,Columbus Ohio USA ,2021-10-23,17891
598097,New York City USA ,2021-10-23,
598096,Chester Pennsylvania USA ,2021-10-23,18575
598093,Toronto Canada ,2021-10-23,8095
598099,Chicago Illinois USA ,2021-10-23,31308
598092,Fort Lauderdale Florida USA ,2021-10-23,14927
598098,Saint Paul Minnesota USA ,2021-10-23,19406
598100,Commerce City Colorado USA ,2021-10-23,12200
598094,Carson California USA ,2021-10-23,15136
598102,San Jose California USA ,2021-10-23,15025
598080,Atlanta Georgia USA ,2021-10-20,42511
598084,Washington District of Columbia USA ,2021-10-20,13387
598083,Cincinnati Ohio USA ,2021-10-20,21369
598081,Fort Lauderdale Florida USA ,2021-10-20,13717
598082,Orlando Florida USA ,2021-10-20,15775
598085,Frisco Texas USA ,2021-10-20,12532
598086,Saint Paul Minnesota USA ,2021-10-20,
598088,Houston Texas USA ,2021-10-20,13798
598087,Nashville Tennessee USA ,2021-10-20,18381
598089,Commerce City Colorado USA ,2021-10-20,9316
598090,Portland Oregon USA ,2021-10-20,16722
598091,San Jose California USA ,2021-10-20,12035
598078,Harrison New Jersey USA ,2021-10-17,18613
598079,Vancouver Canada ,2021-10-17,10990
598067,Montreal Canada ,2021-10-16,
598068,Los Angeles California USA ,2021-10-16,22003
598069,Columbus Ohio USA ,2021-10-16,19338
598070,Foxborough Massachusetts USA ,2021-10-16,28414
598071,Washington District of Columbia USA ,2021-10-16,18034
598072,Cincinnati Ohio USA ,2021-10-16,22488
598073,Toronto Canada ,2021-10-16,7490
598074,Houston Texas USA ,2021-10-16,14265
598075,Austin Texas USA ,2021-10-16,20738
598076,Sandy Utah USA ,2021-10-16,20738
598077,Carson California USA ,2021-10-16,15322
597910,Saint Paul Minnesota USA ,2021-10-10,
597850,Harrison New Jersey USA ,2021-10-09,17516
597932,Cincinnati Ohio USA ,2021-10-09,21674
598011,Seattle Washington USA ,2021-10-09,31842
598064,Harrison New Jersey USA ,2021-10-03,
598058,Chester Pennsylvania USA ,2021-10-03,15578
598062,Kansas City Kansas USA ,2021-10-03,17867
598063,Toronto Canada ,2021-10-03,
598061,Portland Oregon USA ,2021-10-03,22006
598065,Carson California USA ,2021-10-03,25174
598066,Seattle Washington USA ,2021-10-03,31425
598054,Austin Texas USA ,2021-10-02,
598055,Montreal Canada ,2021-10-02,
598056,Cincinnati Ohio USA ,2021-10-02,22141
598057,Orlando Florida USA ,2021-10-02,16848
598059,Frisco Texas USA ,2021-10-02,17231
598060,Vancouver Canada ,2021-10-02,
598044,Atlanta Georgia USA ,2021-09-29,42519
598042,Toronto Canada ,2021-09-29,5110
598043,Montreal Canada ,2021-09-29,
598045,Washington District of Columbia USA ,2021-09-29,12262
598041,Harrison New Jersey USA ,2021-09-29,9193
598047,Bridgeview Illinois USA ,2021-09-29,5593
598046,Frisco Texas USA ,2021-09-29,12387
598049,Nashville Tennessee USA ,2021-09-29,18648
598050,Commerce City Colorado USA ,2021-09-29,8582
598048,Houston Texas USA ,2021-09-29,12114
598051,Sandy Utah USA ,2021-09-29,18121
598052,Los Angeles California USA ,2021-09-29,22056
598053,San Jose California USA ,2021-09-29,11361
598039,Chicago Illinois USA ,2021-09-26,15915
598040,Kansas City Kansas USA ,2021-09-26,19248
598038,Austin Texas USA ,2021-09-26,
598028,Chester Pennsylvania USA ,2021-09-25,
598029,Foxborough Massachusetts USA ,2021-09-25,23506
598030,Columbus Ohio USA ,2021-09-25,19423
598031,Washington District of Columbia USA ,2021-09-25,16069
598034,Commerce City Colorado USA ,2021-09-25,12613
598033,Saint Paul Minnesota USA ,2021-09-25,19471
598032,New York City USA ,2021-09-25,
598036,San Jose California USA ,2021-09-25,16927
598035,Vancouver Canada ,2021-09-25,16927
598037,Portland Oregon USA ,2021-09-25,21579
598027,Fort Lauderdale Florida USA ,2021-09-22,13033
598125,Chicago Illinois USA ,2021-09-22,7052
597963,Harrison New Jersey USA ,2021-09-22,16072
598023,Montreal Canada ,2021-09-19,
598024,Chester Pennsylvania USA ,2021-09-19,15032
598025,Portland Oregon USA ,2021-09-19,21311
598026,Commerce City Colorado USA ,2021-09-19,8454
598015,Atlanta Georgia USA ,2021-09-18,42608
598016,Foxborough Massachusetts USA ,2021-09-18,19004
598018,Cincinnati Ohio USA ,2021-09-18,21978
598017,Toronto Canada ,2021-09-18,9892
598021,Austin Texas USA ,2021-09-18,20738
598019,Saint Paul Minnesota USA ,2021-09-18,19400
598020,Houston Texas USA ,2021-09-18,12353
598022,Sandy Utah USA ,2021-09-18,19850
598014,Fort Lauderdale Florida USA ,2021-09-17,18535
598004,Atlanta Georgia USA ,2021-09-15,42501
598007,Washington District of Columbia USA ,2021-09-15,13524
598005,Orlando Florida USA ,2021-09-15,14133
598008,Kansas City Kansas USA ,2021-09-15,16888
598009,Austin Texas USA ,2021-09-15,20738
598010,Portland Oregon USA ,2021-09-15,16808
598012,Carson California USA ,2021-09-15,15341
598013,San Jose California USA ,2021-09-15,9636
598003,Columbus Ohio USA ,2021-09-14,17358
598002,Harrison New Jersey USA ,2021-09-14,
598001,Toronto Canada ,2021-09-14,7970
598000,Los Angeles California USA ,2021-09-12,22130
597991,Commerce City Colorado USA ,2021-09-11,11736
597992,Seattle Washington USA ,2021-09-11,33130
597993,Foxborough Massachusetts USA ,2021-09-11,19481
597994,Harrison New Jersey USA ,2021-09-11,12574
597999,Montreal Canada ,2021-09-11,
597995,Cincinnati Ohio USA ,2021-09-11,22636
597990,Fort Lauderdale Florida USA ,2021-09-11,15014
597996,Frisco Texas USA ,2021-09-11,15237
597998,Houston Texas USA ,2021-09-11,14070
597997,Kansas City Kansas USA ,2021-09-11,18467
597988,Atlanta Georgia USA ,2021-09-10,42507
597989,Vancouver Canada ,2021-09-10,
597888,Vancouver Canada ,2021-09-04,9223
597984,Orlando Florida USA ,2021-09-04,15366
597983,Cincinnati Ohio USA ,2021-09-04,22234
597985,Sandy Utah USA ,2021-09-04,15882
597987,San Jose California USA ,2021-09-04,14142
597986,Nashville Tennessee USA ,2021-09-03,20126
598006,Chester Pennsylvania USA ,2021-09-03,15152
597981,Houston Texas USA ,2021-09-03,9872
597982,Los Angeles California USA ,2021-09-03,22018
597979,Austin Texas USA ,2021-08-29,20738
597978,Vancouver Canada ,2021-08-29,7503
597980,Seattle Washington USA ,2021-08-29,45737
597971,Atlanta Georgia USA ,2021-08-28,42506
597972,Harrison New Jersey USA ,2021-08-28,12018
597975,Los Angeles California USA ,2021-08-28,22032
597973,New York City USA ,2021-08-28,
597974,Washington District of Columbia USA ,2021-08-28,16593
597977,Houston Texas USA ,2021-08-28,14521
597976,Kansas City Kansas USA ,2021-08-28,19883
597968,Columbus Ohio USA ,2021-08-27,19949
597969,Montreal Canada ,2021-08-27,
597970,Orlando Florida USA ,2021-08-27,17817
606311,Los Angeles California USA ,2021-08-25,21000
597957,Saint Paul Minnesota USA ,2021-08-21,
597958,Columbus Ohio USA ,2021-08-21,19401
597961,Washington District of Columbia USA ,2021-08-21,17180
597956,Fort Lauderdale Florida USA ,2021-08-21,14897
597962,Foxborough Massachusetts USA ,2021-08-21,18268
597959,Chester Pennsylvania USA ,2021-08-21,14794
597964,Houston Texas USA ,2021-08-21,13548
597960,Orlando Florida USA ,2021-08-21,15538
597966,Austin Texas USA ,2021-08-21,20738
597965,Commerce City Colorado USA ,2021-08-21,13134
597967,Vancouver Canada ,2021-08-21,11144
597955,Carson California USA ,2021-08-20,17568
597944,Atlanta Georgia USA ,2021-08-18,42502
597947,Foxborough Massachusetts USA ,2021-08-18,11419
597949,Cincinnati Ohio USA ,2021-08-18,21115
597946,Fort Lauderdale Florida USA ,2021-08-18,13196
597948,Chester Pennsylvania USA ,2021-08-18,15263
597945,Harrison New Jersey USA ,2021-08-18,10002
597952,Frisco Texas USA ,2021-08-18,11535
597950,Nashville Tennessee USA ,2021-08-18,13154
597951,Kansas City Kansas USA ,2021-08-18,17081
597953,Austin Texas USA ,2021-08-18,20738
597954,Sandy Utah USA ,2021-08-18,13570
597943,Carson California USA ,2021-08-17,15101
597942,San Jose California USA ,2021-08-17,10353
597939,Atlanta Georgia USA ,2021-08-15,67503
597934,Chicago Illinois USA ,2021-08-15,13005
597940,Nashville Tennessee USA ,2021-08-15,20022
597941,Portland Oregon USA ,2021-08-15,25218
597931,Saint Paul Minnesota USA ,2021-08-14,19787
597933,Montreal Canada ,2021-08-14,
597930,Harrison New Jersey USA ,2021-08-14,
597935,Toronto Canada ,2021-08-14,
597936,Frisco Texas USA ,2021-08-14,14133
597937,Houston Texas USA ,2021-08-14,13908
597938,Sandy Utah USA ,2021-08-14,17506
597929,San Jose California USA ,2021-08-13,11967
597924,Chicago Illinois USA ,2021-08-08,11894
597923,Fort Lauderdale Florida USA ,2021-08-08,14062
597925,Foxborough Massachusetts USA ,2021-08-08,17054
597926,San Jose California USA ,2021-08-08,18000
597927,Washington District of Columbia USA ,2021-08-08,14169
597928,Carson California USA ,2021-08-08,16234
597916,Columbus Ohio USA ,2021-08-07,20094
597917,Cincinnati Ohio USA ,2021-08-07,24113
597919,Saint Paul Minnesota USA ,2021-08-07,19625
597918,Toronto Canada ,2021-08-07,9331
597920,Frisco Texas USA ,2021-08-07,16625
597921,Commerce City Colorado USA ,2021-08-07,11753
597922,Portland Oregon USA ,2021-08-07,23577
597905,Foxborough Massachusetts USA ,2021-08-04,10279
597908,Montreal Canada ,2021-08-04,11000
597904,Columbus Ohio USA ,2021-08-04,18398
597906,Chester Pennsylvania USA ,2021-08-04,14303
597909,Chicago Illinois USA ,2021-08-04,8371
597903,Harrison New Jersey USA ,2021-08-04,9203
597907,Orlando Florida USA ,2021-08-04,17966
597911,Austin Texas USA ,2021-08-04,20738
597912,Seattle Washington USA ,2021-08-04,31628
597915,Carson California USA ,2021-08-04,15544
597913,Los Angeles California USA ,2021-08-04,22114
597914,Portland Oregon USA ,2021-08-04,22233
597901,Chester Pennsylvania USA ,2021-08-01,16677
597902,Toronto Canada ,2021-08-01,
597900,Seattle Washington USA ,2021-07-31,32704
597894,Harrison New Jersey USA ,2021-07-31,13444
597895,Cincinnati Ohio USA ,2021-07-31,25060
597893,Fort Lauderdale Florida USA ,2021-07-31,14303
597897,Houston Texas USA ,2021-07-31,13462
597896,Kansas City Kansas USA ,2021-07-31,19975
597898,Austin Texas USA ,2021-07-31,20738
597899,Sandy Utah USA ,2021-07-31,
597890,New York City USA ,2021-07-30,
597891,Orlando Florida USA ,2021-07-30,18910
597892,Carson California USA ,2021-07-30,15644
597889,Los Angeles California USA ,2021-07-28,22003
597885,Foxborough Massachusetts USA ,2021-07-25,18217
597884,New York City USA ,2021-07-25,13503
597883,Fort Lauderdale Florida USA ,2021-07-25,14057
597886,Washington District of Columbia USA ,2021-07-25,15912
597887,Seattle Washington USA ,2021-07-25,32790
597875,Atlanta Georgia USA ,2021-07-24,67507
597876,Chicago Illinois USA ,2021-07-24,12288
597877,Saint Paul Minnesota USA ,2021-07-24,19691
597878,Frisco Texas USA ,2021-07-24,14812
597879,Nashville Tennessee USA ,2021-07-24,23832
597880,Sandy Utah USA ,2021-07-24,17325
597881,San Jose California USA ,2021-07-24,12793
597882,Los Angeles California USA ,2021-07-24,22049
597873,Orlando Florida USA ,2021-07-22,15432
597874,Austin Texas USA ,2021-07-22,20738
597864,Columbus Ohio USA ,2021-07-21,18395
597862,Fort Lauderdale Florida USA ,2021-07-21,13963
597865,Harrison New Jersey USA ,2021-07-21,2873
597866,Toronto Canada ,2021-07-21,
597867,Chicago Illinois USA ,2021-07-21,8306
597863,Cincinnati Ohio USA ,2021-07-21,23162
597868,Kansas City Kansas USA ,2021-07-21,17872
597869,Commerce City Colorado USA ,2021-07-21,8321
597870,Sandy Utah USA ,2021-07-21,16169
597872,Portland Oregon USA ,2021-07-21,23500
597871,Sandy Utah USA ,2021-07-20,
597861,Saint Paul Minnesota USA ,2021-07-18,19679
597849,Atlanta Georgia USA ,2021-07-17,42517
597854,Montreal Canada ,2021-07-17,
597851,Columbus Ohio USA ,2021-07-17,19113
597853,Chester Pennsylvania USA ,2021-07-17,16821
597852,Toronto Canada ,2021-07-17,7000
597855,Nashville Tennessee USA ,2021-07-17,23113
597857,Commerce City Colorado USA ,2021-07-17,14664
597858,Sandy Utah USA ,2021-07-17,
597859,Los Angeles California USA ,2021-07-17,22490
597860,Portland Oregon USA ,2021-07-17,23255
597840,Cincinnati Ohio USA ,2021-07-09,25701
597848,Nashville Tennessee USA ,2021-07-08,22913
597847,Harrison New Jersey USA ,2021-07-08,10013
597838,Foxborough Massachusetts USA ,2021-07-07,
597839,Orlando Florida USA ,2021-07-07,
597841,Chicago Illinois USA ,2021-07-07,8002
597842,Austin Texas USA ,2021-07-07,20738
597843,Commerce City Colorado USA ,2021-07-07,
597844,Seattle Washington USA ,2021-07-07,27421
597845,Sandy Utah USA ,2021-07-07,12009
597846,Carson California USA ,2021-07-07,16453
597834,Frisco Texas USA ,2021-07-04,19096
597835,Commerce City Colorado USA ,2021-07-04,17104
597836,Carson California USA ,2021-07-04,23556
597825,Columbus Ohio USA ,2021-07-03,20407
597826,Washington District of Columbia USA ,2021-07-03,14000
597828,Harrison New Jersey USA ,2021-07-03,
597827,Orlando Florida USA ,2021-07-03,19009
597829,Chicago Illinois USA ,2021-07-03,14898
597830,Saint Paul Minnesota USA ,2021-07-03,19687
597837,Nashville Tennessee USA ,2021-07-03,21822
597831,Houston Texas USA ,2021-07-03,20021
597833,Sandy Utah USA ,2021-07-03,18253
597832,Austin Texas USA ,2021-07-01,20738
597821,Atlanta Georgia USA ,2021-06-27,42575
597822,Harrison New Jersey USA ,2021-06-27,4533
597823,Austin Texas USA ,2021-06-27,20738
597824,Frisco Texas USA ,2021-06-27,14889
597813,Kansas City Kansas USA ,2021-06-26,20213
597814,Orlando Florida USA ,2021-06-26,
597815,Chicago Illinois USA ,2021-06-26,7308
597816,Sandy Utah USA ,2021-06-26,13588
597817,Nashville Tennessee USA ,2021-06-26,22523
597818,Seattle Washington USA ,2021-06-26,25603
597819,San Jose California USA ,2021-06-26,18000
597820,Portland Oregon USA ,2021-06-26,
597812,Fort Lauderdale Florida USA ,2021-06-25,17926
597800,Foxborough Massachusetts USA ,2021-06-23,
597802,Harrison New Jersey USA ,2021-06-23,3564
597801,Chester Pennsylvania USA ,2021-06-23,16234
597803,Fort Lauderdale Florida USA ,2021-06-23,
597805,Chicago Illinois USA ,2021-06-23,5926
597804,Saint Paul Minnesota USA ,2021-06-23,19209
597806,Houston Texas USA ,2021-06-23,10791
597807,Nashville Tennessee USA ,2021-06-23,17008
597808,Kansas City Kansas USA ,2021-06-23,18690
597809,Seattle Washington USA ,2021-06-23,24652
597810,Los Angeles California USA ,2021-06-23,22510
597811,Sandy Utah USA ,2021-06-23,
597799,Orlando Florida USA ,2021-06-22,15476
597797,Atlanta Georgia USA ,2021-06-20,42523
597791,Columbus Ohio USA ,2021-06-19,20064
597792,Cincinnati Ohio USA ,2021-06-19,25054
597798,Harrison New Jersey USA ,2021-06-19,4929
597790,Orlando Florida USA ,2021-06-19,
597793,Washington District of Columbia USA ,2021-06-19,15500
597794,Frisco Texas USA ,2021-06-19,16455
596650,Austin Texas USA ,2021-06-19,
597795,Carson California USA ,2021-06-19,23165
597796,Portland Oregon USA ,2021-06-19,
597788,Los Angeles California USA ,2021-06-19,22043
597789,Harrison New Jersey USA ,2021-06-18,10173
597787,Sandy Utah USA ,2021-06-18,15109
597856,Kansas City Kansas USA ,2021-06-12,18519
597786,Chester Pennsylvania USA ,2021-05-30,6635
597780,Seattle Washington USA ,2021-05-30,12895
597777,Chicago Illinois USA ,2021-05-29,6680
597776,Harrison New Jersey USA ,2021-05-29,
597778,Columbus Ohio USA ,2021-05-29,5700
597779,Cincinnati Ohio USA ,2021-05-29,11000
597774,Atlanta Georgia USA ,2021-05-29,40748
597781,Los Angeles California USA ,2021-05-29,10703
597782,Carson California USA ,2021-05-29,7193
597775,Fort Lauderdale Florida USA ,2021-05-29,15945
597783,Kansas City Kansas USA ,2021-05-29,20086
597784,Commerce City Colorado USA ,2021-05-29,
597785,Sandy Utah USA ,2021-05-29,10853
597771,Seattle Washington USA ,2021-05-23,11011
597772,Washington District of Columbia USA ,2021-05-23,6200
597773,Nashville Tennessee USA ,2021-05-23,22421
597761,Fort Lauderdale Florida USA ,2021-05-22,
597762,Portland Oregon USA ,2021-05-22,
597763,Chicago Illinois USA ,2021-05-22,10844
597764,Orlando Florida USA ,2021-05-22,11525
597765,Harrison New Jersey USA ,2021-05-22,3154
597766,Frisco Texas USA ,2021-05-22,8621
597767,Foxborough Massachusetts USA ,2021-05-22,
597768,Houston Texas USA ,2021-05-22,9255
597769,San Jose California USA ,2021-05-22,
597770,Los Angeles California USA ,2021-05-22,10483
597757,Kansas City Kansas USA ,2021-05-16,
596651,Cincinnati Ohio USA ,2021-05-16,6000
597758,Foxborough Massachusetts USA ,2021-05-16,
597759,Washington District of Columbia USA ,2021-05-16,5280
597760,Seattle Washington USA ,2021-05-16,7173
597750,New York City USA ,2021-05-15,
597751,Carson California USA ,2021-05-15,7193
597749,Atlanta Georgia USA ,2021-05-15,40116
597752,Chester Pennsylvania USA ,2021-05-15,5000
597753,Saint Paul Minnesota USA ,2021-05-15,4100
597754,Commerce City Colorado USA ,2021-05-15,
597755,Sandy Utah USA ,2021-05-15,10555
597756,San Jose California USA ,2021-05-15,
597748,Washington District of Columbia USA ,2021-05-13,3935
597743,Orlando Florida USA ,2021-05-12,
597742,Fort Lauderdale Florida USA ,2021-05-12,8220
597744,Chester Pennsylvania USA ,2021-05-12,5000
597746,Houston Texas USA ,2021-05-12,7054
597745,Saint Paul Minnesota USA ,2021-05-12,4100
597747,San Jose California USA ,2021-05-12,5000
597739,Fort Lauderdale Florida USA ,2021-05-09,8074
597740,Portland Oregon USA ,2021-05-09,
597741,Kansas City Kansas USA ,2021-05-09,
597730,Chicago Illinois USA ,2021-05-08,6457
597731,Harrison New Jersey USA ,2021-05-08,
597732,Columbus Ohio USA ,2021-05-08,5180
597737,Nashville Tennessee USA ,2021-05-08,12510
597733,Sandy Utah USA ,2021-05-08,
597734,Frisco Texas USA ,2021-05-08,8749
597735,Orlando Florida USA ,2021-05-08,11503
597736,Carson California USA ,2021-05-08,7193
597738,Commerce City Colorado USA ,2021-05-08,
597729,Sandy Utah USA ,2021-05-07,10448
597726,Nashville Tennessee USA ,2021-05-02,13855
597727,Seattle Washington USA ,2021-05-02,7148
597728,Sandy Utah USA ,2021-05-02,
597717,Harrison New Jersey USA ,2021-05-01,
596652,Sandy Utah USA ,2021-05-01,
597718,Fort Lauderdale Florida USA ,2021-05-01,
597719,Houston Texas USA ,2021-05-01,7850
597720,Foxborough Massachusetts USA ,2021-05-01,
597722,Orlando Florida USA ,2021-05-01,
597721,Chester Pennsylvania USA ,2021-05-01,
597724,Frisco Texas USA ,2021-05-01,8621
597723,Saint Paul Minnesota USA ,2021-05-01,4100
597725,San Jose California USA ,2021-05-01,
596653,Carson California USA ,2021-04-25,6853
596662,New York City USA ,2021-04-24,
597715,Nashville Tennessee USA ,2021-04-24,12164
596661,Orlando Florida USA ,2021-04-24,
596660,San Jose California USA ,2021-04-24,
597716,Los Angeles California USA ,2021-04-24,4900
596656,Atlanta Georgia USA ,2021-04-24,20335
596659,Saint Paul Minnesota USA ,2021-04-24,4100
596657,Foxborough Massachusetts USA ,2021-04-24,
596658,Chester Pennsylvania USA ,2021-04-24,5000
596655,Commerce City Colorado USA ,2021-04-24,
596654,Portland Oregon USA ,2021-04-24,
596663,Kansas City Kansas USA ,2021-04-23,
596666,Fort Lauderdale Florida USA ,2021-04-18,7939
596665,Columbus Ohio USA ,2021-04-18,5180
596664,Sandy Utah USA ,2021-04-18,
596673,Fort Lauderdale Florida USA ,2021-04-17,
596672,Orlando Florida USA ,2021-04-17,11503
596671,Los Angeles California USA ,2021-04-17,4900
596670,Washington District of Columbia USA ,2021-04-17,4500
596669,Frisco Texas USA ,2021-04-17,8621
596674,Harrison New Jersey USA ,2021-04-17,
596668,Chicago Illinois USA ,2021-04-17,8102
596667,Nashville Tennessee USA ,2021-04-17,
596676,Houston Texas USA ,2021-04-16,6376
596675,Seattle Washington USA ,2021-04-16,7042
